,Row ID,Order Date,Contact Name,Country,City,Continent,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Sub_Discount,Profit,Outlier_Type,Ratio Profit
8689,8690,2020-12-26,Samantha Ince,France,Paris,Europe,EU-WEST,Panasonic,1091,Tech,Strategic,ChatBot Plugin,OK5XOWYB4B,8.016,3,20.0,Lower,1.1022,No Outlier,13.750000000000002
8690,8691,2022-08-15,Gordon Graham,Mexico,Guadalajara,America,LATAM,Engie,1062,Energy,Strategic,Site Analytics,1OBE8BPUBO,259.896,2,40.0,Middle,-56.3108,Negative Outlier,-21.666666666666664
8691,8692,2022-08-15,Gordon Graham,Mexico,Guadalajara,America,LATAM,Engie,1062,Energy,Strategic,Site Analytics,Q0KTROCLYF,247.188,2,40.0,Middle,-49.4376,Negative Outlier,-20.0
8692,8693,2022-08-15,Gordon Graham,Mexico,Guadalajara,America,LATAM,Engie,1062,Energy,Strategic,Data Smasher,KUGLIMI0XI,279.96,5,20.0,Lower,48.993,No Outlier,17.5
8693,8694,2022-10-25,David Graham,United States,Los Angeles,America,NAMER,Daimler,1052,Transportation,Enterprise,Data Smasher,0VLBN3QUM5,450.0,5,0.0,Normal Price,162.0,Positive Outlier,36.0
8694,8695,2020-08-23,Anne Rutherford,Brazil,São Paulo,America,LATAM,Trafigura Group,1100,Finance,Enterprise,Support,FOTRBR9RS4,19.44,3,0.0,Normal Price,9.5256,No Outlier,49.0
8695,8696,2023-09-16,Bernadette Nolan,United States,Los Angeles,America,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,ContactMatcher,MVF9CJPRO7,300.904,1,20.0,Lower,11.2839,No Outlier,3.75
8696,8697,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,Site Analytics,A2P12MAJGF,239.976,3,20.0,Lower,26.9973,No Outlier,11.25
8697,8698,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,SaaS Connector Pack,Y2IO5W6A7X,31.168,4,20.0,Lower,9.3504,No Outlier,30.000000000000004
8698,8699,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,ContactMatcher,29P2I6CQA5,120.96,2,40.0,Middle,-28.224,No Outlier,-23.333333333333332
8699,8700,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,Site Analytics,B4X3B9JNXH,2239.936,8,20.0,Lower,223.9936,Positive Outlier,10.0
8700,8701,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,OneView,KCIGJCIII4,76.608,8,20.0,Lower,6.7032,No Outlier,8.75
8701,8702,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,Marketing Suite - Gold,YT569WW3UN,142.776,1,20.0,Lower,17.847,No Outlier,12.5
8702,8703,2023-06-16,Dylan Terry,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,Support,5ZMQ7E8E1D,91.36,5,20.0,Lower,29.692,No Outlier,32.5
8703,8704,2021-03-01,Simon Payne,France,Paris,Europe,EU-WEST,Tyson Foods,1088,Consumer Products,SMB,OneView,L58Y9ECGUX,3.552,2,20.0,Lower,0.444,No Outlier,12.5
8704,8705,2022-07-24,Joe Lee,Japan,Tokyo,Asian,JAPN,Allianz,1080,Finance,SMB,Site Analytics,SPIFYR9KTC,115.136,8,20.0,Lower,11.5136,No Outlier,10.0
8705,8706,2020-10-01,Victor Gill,Israel,Jerusalem,Europe,EU-EAST,Morgan Stanley,1068,Finance,Enterprise,Storage,YSQZOKSN5B,4.71,1,0.0,Normal Price,0.0,No Outlier,0.0
8706,8707,2020-09-08,Tracey Dickens,United Kingdom,London,Europe,UKIR,Mitsubishi,1050,Manufacturing,Enterprise,FinanceHub,GSBZCCN5O1,172.764,2,10.0,Lower,13.4372,No Outlier,7.777777777777778
8707,8708,2020-09-08,Tracey Dickens,United Kingdom,London,Europe,UKIR,Mitsubishi,1050,Manufacturing,Enterprise,ChatBot Plugin,XHF2HXGZI5,3.52,2,0.0,Normal Price,1.6896,No Outlier,48.0
8708,8709,2020-11-16,Faith Blake,United States,New York City,America,NAMER,Bank of America Corp.,1011,Finance,Strategic,Site Analytics,XVGM353O6N,79.968,4,20.0,Lower,-17.9928,No Outlier,-22.499999999999996
8709,8710,2020-11-16,Faith Blake,United States,New York City,America,NAMER,Bank of America Corp.,1011,Finance,Strategic,Marketing Suite,LHMPMVFOAB,305.9745,3,15.0,Lower,25.1979,No Outlier,8.23529411764706
8710,8711,2020-11-16,Faith Blake,United States,New York City,America,NAMER,Bank of America Corp.,1011,Finance,Strategic,Marketing Suite - Gold,AR9J6TICL7,344.91,3,0.0,Normal Price,10.3473,No Outlier,3.0
8711,8712,2020-03-03,Jonathan Gibson,United States,Seattle,America,NAMER,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,CYZ40PHADW,626.352,3,20.0,Lower,-23.4882,Positive Outlier,-3.75
8712,8713,2021-12-03,Kevin Brown,United States,Los Angeles,America,NAMER,Siemens,1043,Manufacturing,SMB,Marketing Suite,ATK5CS0Y1H,359.499,3,15.0,Lower,-29.6058,No Outlier,-8.235294117647058
8713,8714,2023-07-12,Joanne Forsyth,United States,Seattle,America,NAMER,PepsiCo,1073,Consumer Products,Strategic,Site Analytics,HWMCAW9P2E,71.952,6,20.0,Lower,5.3964,No Outlier,7.5
8714,8715,2023-07-12,Joanne Forsyth,United States,Seattle,America,NAMER,PepsiCo,1073,Consumer Products,Strategic,ContactMatcher,X160NMUFN2,29.8,5,20.0,Lower,9.3125,No Outlier,31.25
8715,8716,2023-11-17,Peter Ellison,Mexico,Mexico City,America,LATAM,Volkswagen,1046,Manufacturing,Strategic,ContactMatcher,67ZVVS8YXZ,1.824,1,70.0,Higher,-1.3984,Positive Outlier,-76.66666666666667
8716,8717,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,OneView,A59ZA214IY,64.384,4,80.0,Higher,-160.96,Negative Outlier,-250.0
8717,8718,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,SaaS Connector Pack,7TAUW1U5O5,6.984,2,60.0,Higher,-4.5396,Positive Outlier,-65.0
8718,8719,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,ChatBot Plugin,NZ7OJFY4KP,11.264,8,20.0,Lower,3.9424,No Outlier,35.0
8719,8720,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,Support,NZONFE0BZI,15.552,3,20.0,Lower,5.6376,No Outlier,36.25
8720,8721,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,FinanceHub,JNE18W1GF8,379.372,2,30.0,Middle,-119.2312,Negative Outlier,-31.428571428571427
8721,8722,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,Marketing Suite - Gold,YUF4LQ4AFQ,67.536,9,20.0,Lower,6.7536,No Outlier,10.0
8722,8723,2022-06-13,Donna Bailey,Japan,Tokyo,Asian,JAPN,Exxon Mobil,1034,Energy,Enterprise,ContactMatcher,DBHDCZ49RA,1.524,2,80.0,Higher,-2.667,Positive Outlier,-174.99999999999997
8723,8724,2022-12-30,Lily Blake,Germany,Hamburg,Europe,EU-WEST,Intel,1051,Tech,Enterprise,Support,4MRBNJQ895,37.408,7,20.0,Lower,13.0928,No Outlier,35.0
8724,8725,2022-12-30,Lily Blake,Germany,Hamburg,Europe,EU-WEST,Intel,1051,Tech,Enterprise,Support,CKZ7OCFZ9Q,25.344,6,20.0,Lower,8.8704,No Outlier,35.0
8725,8726,2023-03-19,Luke Davidson,Canada,Toronto,America,NAMER,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,9VVSR8XP94,46.2,4,0.0,Normal Price,21.252,No Outlier,46.0
8726,8727,2021-12-27,Blake Campbell,South Africa,Johannesburg,Europe,MEA,AT&T,1010,Communications,Strategic,Data Smasher,ULHN69B20P,4.728,3,20.0,Lower,0.7092,No Outlier,15.000000000000002
8727,8728,2021-12-27,Blake Campbell,South Africa,Johannesburg,Europe,MEA,AT&T,1010,Communications,Strategic,SaaS Connector Pack,UT0XPUHB6W,53.352,3,20.0,Lower,16.0056,No Outlier,30.000000000000004
8728,8729,2021-12-27,Blake Campbell,South Africa,Johannesburg,Europe,MEA,AT&T,1010,Communications,Strategic,Marketing Suite,N86IUIJ5WT,131.104,2,20.0,Lower,8.194,No Outlier,6.25
8729,8730,2021-12-27,Blake Campbell,South Africa,Johannesburg,Europe,MEA,AT&T,1010,Communications,Strategic,Marketing Suite - Gold,1A62OGL95P,22.512,3,20.0,Lower,2.2512,No Outlier,10.0
8730,8731,2021-12-27,Blake Campbell,South Africa,Johannesburg,Europe,MEA,AT&T,1010,Communications,Strategic,Data Smasher,LURZ4NBCH4,72.744,7,20.0,Lower,-12.7302,No Outlier,-17.5
8731,8732,2021-07-31,Kevin Mitchell,Poland,Warsaw,Europe,EU-WEST,Fannie Mae,1035,Finance,Strategic,Support,74307AQ0T1,52.59,3,0.0,Normal Price,15.777,No Outlier,30.0
8732,8733,2023-06-28,Diana Black,Canada,Toronto,America,NAMER,Allstate,1003,Finance,Strategic,Support,4NLDJMWTCS,19.44,3,0.0,Normal Price,9.3312,No Outlier,48.00000000000001
8733,8734,2023-06-28,Diana Black,Canada,Toronto,America,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack,R0PQN7H26S,126.3,3,0.0,Normal Price,40.416,No Outlier,32.0
8734,8735,2023-06-28,Diana Black,Canada,Toronto,America,NAMER,Allstate,1003,Finance,Strategic,Data Smasher,RECW1N60CR,1287.45,5,0.0,Normal Price,244.6155,Positive Outlier,19.0
8735,8736,2020-02-08,Anthony Mackay,United Kingdom,London,Europe,UKIR,Bosch,1076,Tech,Strategic,Marketing Suite - Gold,PLJAN3ILY5,64.96,4,0.0,Normal Price,9.744,No Outlier,15.000000000000002
8736,8737,2022-09-05,Edward Berry,Luxembourg,Luxembourg,Europe,EU-WEST,Sony,1028,Tech,Strategic,Marketing Suite - Gold,O73WB5F2XB,535.41,3,0.0,Normal Price,160.623,Positive Outlier,30.0
8737,8738,2023-04-07,Karen Howard,South Africa,Johannesburg,Europe,MEA,Aetna,1002,Healthcare,Strategic,ContactMatcher,3BTDW4149J,8.1,5,70.0,Higher,-5.94,Positive Outlier,-73.33333333333334
8738,8739,2023-12-09,Owen Watson,France,Paris,Europe,EU-WEST,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,K926T7NQR2,13.248,4,20.0,Lower,3.6432,No Outlier,27.500000000000004
8739,8740,2023-12-09,Owen Watson,France,Paris,Europe,EU-WEST,Volkswagen,1046,Manufacturing,SMB,Site Analytics,25IOI6K42C,83.988,2,40.0,Middle,-20.997,No Outlier,-25.0
8740,8741,2022-07-25,Alison Howard,Czech Republic,Brno,Europe,EU-EAST,Kroger,1057,Retail,SMB,ChatBot Plugin,ATRC53A9HQ,73.2,5,0.0,Normal Price,21.228,No Outlier,29.000000000000004
8741,8742,2021-11-09,Madeleine Howard,India,Mumbai,Asian,IND,FedEx,1036,Transportation,Enterprise,ContactMatcher,E8J6EXYZKL,10.74,3,0.0,Normal Price,5.1552,No Outlier,48.0
8742,8743,2021-10-02,Evan Ince,Belgium,Brussels,Europe,EU-WEST,Banco Santander,1101,Finance,SMB,SaaS Connector Pack,71KCKPFP3G,11.032,1,20.0,Lower,3.0338,No Outlier,27.499999999999996
8743,8744,2021-10-02,Evan Ince,Belgium,Brussels,Europe,EU-WEST,Banco Santander,1101,Finance,SMB,Data Smasher,JG4JEXX5HG,53.04,3,20.0,Lower,-4.641,No Outlier,-8.75
8744,8745,2021-11-22,Jacob Hart,South Korea,Seoul,Asian,APAC,Pfizer,1074,Healthcare,Enterprise,ChatBot Plugin,V1RX3MNIL1,17.12,4,0.0,Normal Price,4.9648,No Outlier,28.999999999999996
8745,8746,2021-11-22,Jacob Hart,South Korea,Seoul,Asian,APAC,Pfizer,1074,Healthcare,Enterprise,Support,Y5XG5VNR55,59.94,3,0.0,Normal Price,28.1718,No Outlier,47.0
8746,8747,2023-02-03,Benjamin Bailey,United States,Seattle,America,NAMER,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack,HXOK2MT6SN,210.58,2,0.0,Normal Price,12.6348,No Outlier,6.0
8747,8748,2023-02-03,Benjamin Bailey,United States,Seattle,America,NAMER,BNP Paribas,1065,Finance,Strategic,ContactMatcher,KTYICA3G8D,30.96,2,20.0,Lower,10.062,No Outlier,32.49999999999999
8748,8749,2023-02-03,Benjamin Bailey,United States,Seattle,America,NAMER,BNP Paribas,1065,Finance,Strategic,Big Ol Database,F6JLS9ZYTA,239.984,2,20.0,Lower,38.9974,No Outlier,16.249999999999996
8749,8750,2021-06-16,Rose Scott,United Kingdom,London,Europe,UKIR,CVS Health,1026,Retail,SMB,ContactMatcher,UYI9D6T96S,3050.376,3,20.0,Lower,1143.891,Positive Outlier,37.5
8750,8751,2021-06-16,Rose Scott,United Kingdom,London,Europe,UKIR,CVS Health,1026,Retail,SMB,Site Analytics,JTKS7CQB0Y,133.98,2,0.0,Normal Price,33.495,No Outlier,25.0
8751,8752,2022-05-06,Gavin Walsh,Germany,Munich,Europe,EU-WEST,Philip Morris International,1075,Consumer Products,Enterprise,Support,2IX7NEKVZI,93.248,4,20.0,Lower,31.4712,No Outlier,33.75
8752,8753,2022-05-06,Gavin Walsh,Germany,Munich,Europe,EU-WEST,Philip Morris International,1075,Consumer Products,Enterprise,Site Analytics,K61YAEE8G1,177.48,3,20.0,Lower,19.9665,No Outlier,11.25
8753,8754,2023-09-10,Joanne Hemmings,Mexico,Cancun,America,LATAM,Walmart,1096,Retail,SMB,FinanceHub,3DVUTG68GM,17.712,6,20.0,Lower,5.9778,No Outlier,33.75
8754,8755,2023-09-10,Joanne Hemmings,Mexico,Cancun,America,LATAM,Walmart,1096,Retail,SMB,ContactMatcher,1Q4QEE1LW0,4.86,3,70.0,Higher,-3.564,Positive Outlier,-73.33333333333333
8755,8756,2023-09-10,Joanne Hemmings,Mexico,Cancun,America,LATAM,Walmart,1096,Retail,SMB,ContactMatcher,872RKNYXG7,6.258,2,70.0,Higher,-5.215,Positive Outlier,-83.33333333333333
8756,8757,2022-07-23,Rose MacDonald,China,Guangzhou,Asian,APAC,Samsung Electronics,1015,Tech,Strategic,OneView,6HXMEBIQ11,37.68,2,0.0,Normal Price,10.5504,No Outlier,27.999999999999996
8757,8758,2022-07-23,Rose MacDonald,China,Guangzhou,Asian,APAC,Samsung Electronics,1015,Tech,Strategic,Support,C8JOC2YND9,51.84,8,0.0,Normal Price,24.8832,No Outlier,47.99999999999999
8758,8759,2022-07-23,Rose MacDonald,China,Guangzhou,Asian,APAC,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,JGXGTJ7UR0,27.42,3,0.0,Normal Price,9.3228,No Outlier,34.0
8759,8760,2022-07-23,Rose MacDonald,China,Guangzhou,Asian,APAC,Samsung Electronics,1015,Tech,Strategic,ContactMatcher,Q9VJ10N0HG,5.4,3,0.0,Normal Price,2.592,No Outlier,48.0
8760,8761,2022-01-31,Bella Hodges,Finland,Helsinki,Europe,NOR,Cisco Systems,1019,Tech,Enterprise,ContactMatcher,CPJELKKUQC,1270.99,1,0.0,Normal Price,635.495,Positive Outlier,50.0
8761,8762,2022-01-31,Bella Hodges,Finland,Helsinki,Europe,NOR,Cisco Systems,1019,Tech,Enterprise,SaaS Connector Pack - Gold,9Q7U3VX73L,125.36,8,0.0,Normal Price,58.9192,No Outlier,47.0
8762,8763,2022-12-30,Ian McGrath,United States,Houston,America,NAMER,Apple,1008,Tech,SMB,Marketing Suite - Gold,HAO0QLM35F,14.03,1,0.0,Normal Price,4.0687,No Outlier,28.999999999999996
8763,8764,2022-12-30,Ian McGrath,United States,Houston,America,NAMER,Apple,1008,Tech,SMB,Support,RBZU87NPZC,27.96,2,0.0,Normal Price,7.2696,No Outlier,25.999999999999996
8764,8765,2021-11-21,Chloe Underwood,Japan,Saitama,Asian,JAPN,American Express,1005,Finance,Strategic,ChatBot Plugin,ZQ6FICCB1Z,5.344,2,20.0,Lower,0.7348,No Outlier,13.749999999999998
8765,8766,2021-11-21,Chloe Underwood,Japan,Saitama,Asian,JAPN,American Express,1005,Finance,Strategic,ContactMatcher,HX37TMHR7X,1.696,2,80.0,Higher,-2.544,Positive Outlier,-150.0
8766,8767,2021-11-21,Chloe Underwood,Japan,Saitama,Asian,JAPN,American Express,1005,Finance,Strategic,OneView,LD80UJRXMM,24.588,3,80.0,Higher,-67.617,Negative Outlier,-275.0
8767,8768,2021-11-21,Chloe Underwood,Japan,Saitama,Asian,JAPN,American Express,1005,Finance,Strategic,ContactMatcher,5MMYAN9YBC,7.98,5,80.0,Higher,-13.167,Positive Outlier,-165.0
8768,8769,2021-10-05,Joe Lee,Mexico,Mexico City,America,LATAM,Allianz,1080,Finance,SMB,Data Smasher,PXIRY6JDPP,288.0,4,20.0,Lower,57.6,No Outlier,20.0
8769,8770,2022-09-13,Liam Abraham,Russia,St Petersburg,Europe,EU-EAST,Kroger,1057,Retail,Enterprise,Site Analytics,1V1DEH9KB3,146.952,3,20.0,Lower,9.1845,No Outlier,6.25
8770,8771,2022-09-13,Liam Abraham,Russia,St Petersburg,Europe,EU-EAST,Kroger,1057,Retail,Enterprise,FinanceHub,0Y29AJKC4R,83.136,4,20.0,Lower,5.196,No Outlier,6.25
8771,8772,2023-09-15,Victoria Wilkins,Sweden,Stockholm,Europe,NOR,Valero Energy,1093,Energy,Strategic,OneView,J8QFLC41RZ,942.784,4,20.0,Lower,94.2784,Positive Outlier,10.0
8772,8773,2023-09-15,Victoria Wilkins,Sweden,Stockholm,Europe,NOR,Valero Energy,1093,Energy,Strategic,Support,FXXUKGHELX,74.352,3,20.0,Lower,23.235,No Outlier,31.25
8773,8774,2021-02-23,Simon McDonald,United Kingdom,London,Europe,UKIR,Citigroup,1020,Finance,Enterprise,OneView,VYMTDFKIXL,26.88,6,0.0,Normal Price,6.72,No Outlier,25.0
8774,8775,2021-02-23,Simon McDonald,United Kingdom,London,Europe,UKIR,Citigroup,1020,Finance,Enterprise,ContactMatcher,YW932SVJKX,10.896,2,20.0,Lower,3.8136,No Outlier,35.0
8775,8776,2022-12-06,Alexandra Sharp,Australia,Sydney,Asian,ANZ,Caterpillar,1016,Manufacturing,Enterprise,ChatBot Plugin,BP5B0BHZOY,3.536,2,20.0,Lower,0.3094,No Outlier,8.75
8776,8777,2022-07-03,Lily Paterson,Japan,Kanagawa,Asian,JAPN,Carrefour,1048,Retail,Strategic,FinanceHub,420JC0LBTB,528.43,5,30.0,Middle,0.0,Positive Outlier,0.0
8777,8778,2022-07-03,Lily Paterson,Japan,Kanagawa,Asian,JAPN,Carrefour,1048,Retail,Strategic,Support,3Q3A6JQGB1,41.472,8,20.0,Lower,14.5152,No Outlier,35.0
8778,8779,2023-12-14,Dominic Bell,United Kingdom,London,Europe,UKIR,Mitsubishi,1050,Manufacturing,Strategic,Marketing Suite,WBII37JU9Q,287.976,3,20.0,Lower,7.1994,No Outlier,2.5
8779,8780,2021-03-20,Isaac Robertson,Belgium,Brussels,Europe,EU-WEST,Daimler,1052,Transportation,SMB,Marketing Suite - Gold,VTXYQ0AK9Z,29.304,3,20.0,Lower,2.5641,No Outlier,8.75
8780,8781,2021-03-01,Stewart Vance,Japan,Tokyo,Asian,JAPN,Huawei,1086,Tech,Strategic,ChatBot Plugin,CL69S93X0H,55.328,2,20.0,Lower,6.2244,No Outlier,11.25
8781,8782,2021-03-01,Stewart Vance,Japan,Tokyo,Asian,JAPN,Huawei,1086,Tech,Strategic,Marketing Suite,JEV26LMD3A,1227.9984,6,32.0,Middle,-36.1176,Positive Outlier,-2.9411764705882355
8782,8783,2022-09-16,Faith Blake,Taiwan,Taipei,Asian,APAC,Bank of America Corp.,1011,Finance,Strategic,ContactMatcher,5T0RQUEO6T,20.416,4,20.0,Lower,6.6352,No Outlier,32.5
8783,8784,2022-09-16,Faith Blake,Taiwan,Taipei,Asian,APAC,Bank of America Corp.,1011,Finance,Strategic,ContactMatcher,KBI6UI7I5T,1128.39,3,0.0,Normal Price,259.5297,Positive Outlier,23.0
8784,8785,2023-03-18,Maria Edmunds,South Africa,Johannesburg,Europe,MEA,Caterpillar,1016,Manufacturing,Enterprise,FinanceHub,CX5C5XZ9N4,4.608,2,20.0,Lower,1.6704,No Outlier,36.25000000000001
8785,8786,2023-05-29,Katherine Manning,Chile,Santiago,America,LATAM,Lukoil,1044,Energy,Strategic,Site Analytics,9YAJOEVK33,195.96,5,20.0,Lower,19.596,No Outlier,10.0
8786,8787,2023-05-29,Katherine Manning,Chile,Santiago,America,LATAM,Lukoil,1044,Energy,Strategic,Support,P8HQWHHPIX,15.552,3,20.0,Lower,5.4432,No Outlier,35.0
8787,8788,2023-05-29,Katherine Manning,Chile,Santiago,America,LATAM,Lukoil,1044,Energy,Strategic,Data Smasher,GOTRL9P5ZM,271.968,4,20.0,Lower,54.3936,No Outlier,20.0
8788,8789,2023-06-16,Kimberly Manning,Sweden,Gothenburg,Europe,NOR,AmerisourceBergen,1007,Healthcare,SMB,FinanceHub,Z4IPAPWP2O,698.352,3,20.0,Lower,52.3764,Positive Outlier,7.5
8789,8790,2023-06-16,Kimberly Manning,Sweden,Gothenburg,Europe,NOR,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite,S6GOS1JMTW,77.728,2,20.0,Lower,-3.8864,No Outlier,-5.0
8790,8791,2021-09-06,Jasmine MacDonald,Spain,Murcia,Europe,EU-WEST,Enel,1013,Energy,Strategic,ContactMatcher,3SQPFC9CUE,46.62,9,0.0,Normal Price,21.4452,No Outlier,46.0
8791,8792,2023-03-19,Caroline Smith,Japan,Tokyo,Asian,JAPN,J.P. Morgan Chase & Co.,1054,Finance,SMB,Site Analytics,V72XBWE9SZ,537.544,7,20.0,Lower,47.0351,Positive Outlier,8.75
8792,8793,2020-12-19,Dominic Bell,United States,New York City,America,NAMER,Mitsubishi,1050,Manufacturing,Strategic,FinanceHub,0YAN9TV96T,14.62,2,0.0,Normal Price,6.8714,No Outlier,47.0
8793,8794,2020-12-19,Dominic Bell,United States,New York City,America,NAMER,Mitsubishi,1050,Manufacturing,Strategic,Storage,WS3NXOR9U4,22.55,5,0.0,Normal Price,8.7945,No Outlier,38.99999999999999
8794,8795,2020-12-19,Dominic Bell,United States,New York City,America,NAMER,Mitsubishi,1050,Manufacturing,Strategic,Site Analytics,ESGX7ADXKS,583.8,5,20.0,Lower,72.975,Positive Outlier,12.5
8795,8796,2020-12-19,Dominic Bell,United States,New York City,America,NAMER,Mitsubishi,1050,Manufacturing,Strategic,Site Analytics,TA2F143HQ3,211.168,4,20.0,Lower,15.8376,No Outlier,7.5
8796,8797,2022-07-08,Owen Watson,Turkey,Istanbul,Europe,MEA,Volkswagen,1046,Manufacturing,SMB,Support,COJ9489XOG,12.96,2,0.0,Normal Price,6.2208,No Outlier,47.99999999999999
8797,8798,2022-07-08,Owen Watson,Turkey,Istanbul,Europe,MEA,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,BUZY04HUX9,45.98,2,0.0,Normal Price,12.8744,No Outlier,28.000000000000004
8798,8799,2022-04-07,Madeleine Smith,Egypt,Cairo,Europe,MEA,BMW,1039,Manufacturing,Enterprise,Site Analytics,VF0PL4R7UY,1294.75,5,0.0,Normal Price,336.635,Positive Outlier,26.0
8799,8800,2020-05-08,Leonard Parsons,France,Paris,Europe,EU-WEST,Ford Motor,1009,Manufacturing,SMB,Alchemy,IA5VBJ5D6J,1799.97,5,40.0,Middle,239.996,Positive Outlier,13.333333333333334
8800,8801,2023-11-24,Anthony Mackay,Australia,Sydney,Asian,ANZ,Bosch,1076,Tech,Strategic,Support,Z488X7FRVE,10.688,2,20.0,Lower,3.7408,No Outlier,35.0
8801,8802,2022-11-11,Ryan Johnston,Singapore,Singapore,Asian,APAC,Allstate,1003,Finance,SMB,Site Analytics,8E2YNOX9WX,221.98,2,0.0,Normal Price,62.1544,No Outlier,28.000000000000004
8802,8803,2022-11-11,Ryan Johnston,Singapore,Singapore,Asian,APAC,Allstate,1003,Finance,SMB,Marketing Suite,HHJTACE3LV,341.96,2,0.0,Normal Price,54.7136,No Outlier,16.0
8803,8804,2020-12-31,Ryan Jackson,United Kingdom,London,Europe,UKIR,Abbott Laboratories,1001,Healthcare,Strategic,Data Smasher,CYEI771RDV,34.77,3,0.0,Normal Price,11.4741,No Outlier,32.99999999999999
8804,8805,2020-12-31,Ryan Jackson,United Kingdom,London,Europe,UKIR,Abbott Laboratories,1001,Healthcare,Strategic,FinanceHub,NNWAK8HNMF,18.9,3,0.0,Normal Price,8.694,No Outlier,46.00000000000001
8805,8806,2023-08-20,Colin Glover,Turkey,Istanbul,Europe,MEA,Verizon Communications,1094,Communications,SMB,ContactMatcher,GN42IB88XZ,102.72,3,20.0,Lower,37.236,No Outlier,36.25
8806,8807,2022-09-13,Brandon Vaughan,United Kingdom,Birmingham,Europe,UKIR,Walt Disney,1097,Communications,Strategic,SaaS Connector Pack,6WYE0DHB3C,40.48,2,0.0,Normal Price,14.5728,No Outlier,36.00000000000001
8807,8808,2023-10-27,Sarah Sanderson,France,Paris,Europe,EU-WEST,Prudential Financial,1078,Finance,SMB,ContactMatcher,2IW76JMG7P,33.282,3,70.0,Higher,-27.735,Positive Outlier,-83.33333333333334
8808,8809,2023-10-27,Sarah Sanderson,France,Paris,Europe,EU-WEST,Prudential Financial,1078,Finance,SMB,Site Analytics,L71YQ6TYXN,118.65,5,40.0,Middle,19.775,No Outlier,16.666666666666664
8809,8810,2023-10-27,Sarah Sanderson,France,Paris,Europe,EU-WEST,Prudential Financial,1078,Finance,SMB,FinanceHub,AHRBPRE3US,14.76,5,20.0,Lower,4.9815,No Outlier,33.75
8810,8811,2023-05-31,Steven Henderson,United States,New York City,America,NAMER,Sony,1028,Tech,Strategic,Support,XDCA4S0DPK,37.52,4,0.0,Normal Price,18.0096,No Outlier,47.99999999999999
8811,8812,2022-03-09,Gordon Graham,Brazil,Rio de Janeiro,America,LATAM,Engie,1062,Energy,Strategic,OneView,J69FNKEFDJ,207.144,3,10.0,Lower,48.3336,No Outlier,23.333333333333332
8812,8813,2022-03-09,Gordon Graham,Brazil,Rio de Janeiro,America,LATAM,Engie,1062,Energy,Strategic,ChatBot Plugin,R2LJNROYT4,13.9,5,0.0,Normal Price,3.753,No Outlier,27.0
8813,8814,2021-07-26,Andrea Reid,Chile,Santiago,America,LATAM,HSBC Holdings,1070,Finance,Strategic,FinanceHub,0LA87JI63A,266.352,3,20.0,Lower,13.3176,No Outlier,5.000000000000001
8814,8815,2021-11-23,Kevin Brown,Philippines,Quezon City,Asian,APAC,Siemens,1043,Manufacturing,SMB,Site Analytics,LQJKLUZ4TY,307.98,2,0.0,Normal Price,89.3142,Positive Outlier,28.999999999999996
8815,8816,2021-11-23,Kevin Brown,Philippines,Quezon City,Asian,APAC,Siemens,1043,Manufacturing,SMB,Support,1NOB0Q0EW4,44.1,6,0.0,Normal Price,20.727,No Outlier,47.0
